BIN_id	chr	start	end	NumRecordsAll	NumR_FL	NumR_DHL	NumPatientsAll	NumP_FL	NumP_DHL	gene	Enhancer	Histone
CRE_1_56154	chr1	168459001	168462000	1	1	0	1	1	0			
CRE_1_56078	chr1	168231001	168234000	1	1	0	1	1	0	SFT2D2		
CRE_1_56066	chr1	168195001	168198000	1	1	0	1	1	0	TIPRL		
CRE_1_56060	chr1	168177001	168180000	1	0	1	1	0	1	TIPRL	H3K27ac|chr1:168178267-168180277	Both|chr1:168178267-168180277
CRE_1_55919	chr1	167754001	167757000	1	0	1	1	0	1	MPZL1	H3K27ac|chr1:167751676-167755103	Only_27ac_2133
CRE_1_55887	chr1	167658001	167661000	1	1	0	1	1	0	RCSD1		
CRE_1_55881	chr1	167640001	167643000	1	0	1	1	0	1	RCSD1	SE|chr1:167599869-167650258	
CRE_1_55849	chr1	167544001	167547000	1	1	0	1	1	0	CREG1		
CRE_1_55834	chr1	167499001	167502000	1	1	0	1	1	0	CD247	H3K27ac|chr1:167497018-167503227	Only_27ac_2103
CRE_1_55807	chr1	167418001	167421000	1	1	0	1	1	0	POU2F1		
CRE_1_55794	chr1	167379001	167382000	1	1	0	1	1	0	POU2F1		
CRE_1_55793	chr1	167376001	167379000	1	0	1	1	0	1	POU2F1		
CRE_1_55789	chr1	167364001	167367000	1	0	1	1	0	1	POU2F1		
CRE_1_55783	chr1	167346001	167349000	1	0	1	1	0	1	POU2F1	SE|chr1:167325978-167362601	
CRE_1_55746	chr1	167235001	167238000	1	1	0	1	1	0	POU2F1		
CRE_1_55732	chr1	167193001	167196000	1	1	0	1	1	0	LINC01363		
CRE_1_55709	chr1	167124001	167127000	1	1	0	1	1	0	DUSP27		
CRE_1_55669	chr1	167004001	167007000	1	1	0	1	1	0	MAEL		
CRE_1_55635	chr1	166902001	166905000	1	0	1	1	0	1			
CRE_1_55594	chr1	166779001	166782000	1	1	0	1	1	0	FMO11P		
CRE_1_55573	chr1	166716001	166719000	1	0	1	1	0	1			
CRE_1_55516	chr1	166545001	166548000	1	1	0	1	1	0			
CRE_1_55513	chr1	166536001	166539000	1	0	1	1	0	1			
CRE_1_55507	chr1	166518001	166521000	1	1	0	1	1	0			
CRE_1_55502	chr1	166503001	166506000	1	0	1	1	0	1			
CRE_1_55487	chr1	166458001	166461000	1	0	1	1	0	1			
CRE_1_55475	chr1	166422001	166425000	1	0	1	1	0	1			
CRE_1_55436	chr1	166305001	166308000	1	1	0	1	1	0			
CRE_1_55422	chr1	166263001	166266000	1	0	1	1	0	1			
CRE_1_55421	chr1	166260001	166263000	1	1	0	1	1	0			
CRE_1_55419	chr1	166254001	166257000	1	0	1	1	0	1			
CRE_1_55373	chr1	166116001	166119000	1	0	1	1	0	1	FAM78B		
CRE_1_55362	chr1	166083001	166086000	1	1	0	1	1	0	LOC105371586		
CRE_1_55311	chr1	165930001	165933000	1	1	0	1	1	0			
CRE_1_55310	chr1	165927001	165930000	1	1	0	1	1	0		H3K27ac|chr1:165924577-165928205	Only_27ac_2073
CRE_1_55282	chr1	165843001	165846000	1	1	0	1	1	0	UCK2		
CRE_1_55271	chr1	165810001	165813000	1	1	0	1	1	0			
CRE_1_55266	chr1	165795001	165798000	1	1	0	1	1	0			
CRE_1_55232	chr1	165693001	165696000	1	1	0	1	1	0	ALDH9A1		
CRE_1_55226	chr1	165675001	165678000	1	1	0	1	1	0	ALDH9A1		
CRE_1_55216	chr1	165645001	165648000	1	0	1	1	0	1	MGST3		
CRE_1_552	chr1	1653001	1656000	1	1	0	1	1	0	CDK11B		
CRE_1_55153	chr1	165456001	165459000	1	0	1	1	0	1			
CRE_1_55147	chr1	165438001	165441000	1	1	0	1	1	0	RXRG		
CRE_1_55136	chr1	165405001	165408000	1	0	1	1	0	1	RXRG		
CRE_1_55114	chr1	165339001	165342000	1	0	1	1	0	1	LMX1A		
CRE_1_55090	chr1	165267001	165270000	1	0	1	1	0	1	LMX1A		
CRE_1_55089	chr1	165264001	165267000	1	0	1	1	0	1	LMX1A		
CRE_1_55076	chr1	165225001	165228000	1	0	1	1	0	1	LMX1A		
CRE_1_55069	chr1	165204001	165207000	1	0	1	1	0	1	LMX1A		
CRE_1_55068	chr1	165201001	165204000	1	1	0	1	1	0			
CRE_1_55010	chr1	165027001	165030000	1	1	0	1	1	0			
CRE_1_54988	chr1	164961001	164964000	1	1	0	1	1	0			
CRE_1_54981	chr1	164940001	164943000	1	0	1	1	0	1			
CRE_1_54973	chr1	164916001	164919000	1	0	1	1	0	1			
CRE_1_54960	chr1	164877001	164880000	1	0	1	1	0	1	PBX1		
CRE_1_54912	chr1	164733001	164736000	1	0	1	1	0	1	PBX1		
CRE_1_54878	chr1	164631001	164634000	1	1	0	1	1	0	PBX1		
CRE_1_54875	chr1	164622001	164625000	1	0	1	1	0	1	PBX1		
CRE_1_54857	chr1	164568001	164571000	1	0	1	1	0	1	PBX1		
CRE_1_54847	chr1	164538001	164541000	1	1	0	1	1	0			
CRE_1_54834	chr1	164499001	164502000	1	0	1	1	0	1			
CRE_1_54823	chr1	164466001	164469000	1	0	1	1	0	1			
CRE_1_54818	chr1	164451001	164454000	1	1	0	1	1	0			
CRE_1_54812	chr1	164433001	164436000	1	0	1	1	0	1			
CRE_1_54800	chr1	164397001	164400000	1	0	1	1	0	1			
CRE_1_54790	chr1	164367001	164370000	1	0	1	1	0	1			
CRE_1_5477	chr1	16428001	16431000	1	0	1	1	0	1	SPATA21		
CRE_1_5476	chr1	16425001	16428000	1	1	0	1	1	0	SPATA21		
CRE_1_54751	chr1	164250001	164253000	1	1	0	1	1	0			
CRE_1_54743	chr1	164226001	164229000	1	0	1	1	0	1			
CRE_1_5474	chr1	16419001	16422000	1	1	0	1	1	0	SPATA21		
CRE_1_54728	chr1	164181001	164184000	1	1	0	1	1	0			
CRE_1_54725	chr1	164172001	164175000	1	0	1	1	0	1			
CRE_1_54723	chr1	164166001	164169000	1	1	0	1	1	0			
CRE_1_54699	chr1	164094001	164097000	1	0	1	1	0	1			
CRE_1_54694	chr1	164079001	164082000	1	0	1	1	0	1			
CRE_1_54681	chr1	164040001	164043000	1	0	1	1	0	1			
CRE_1_54665	chr1	163992001	163995000	1	1	0	1	1	0			
CRE_1_54630	chr1	163887001	163890000	1	1	0	1	1	0			
CRE_1_5461	chr1	16380001	16383000	1	1	0	1	1	0	SZRD1		
CRE_1_54578	chr1	163731001	163734000	1	1	0	1	1	0			
CRE_1_54573	chr1	163716001	163719000	1	1	0	1	1	0			
CRE_1_54567	chr1	163698001	163701000	1	0	1	1	0	1			
CRE_1_54538	chr1	163611001	163614000	1	1	0	1	1	0			
CRE_1_54530	chr1	163587001	163590000	1	0	1	1	0	1			
CRE_1_54497	chr1	163488001	163491000	1	1	0	1	1	0			
CRE_1_54495	chr1	163482001	163485000	1	1	0	1	1	0			
CRE_1_54480	chr1	163437001	163440000	1	0	1	1	0	1			
CRE_1_54467	chr1	163398001	163401000	1	0	1	1	0	1			
CRE_1_5442	chr1	16323001	16326000	1	0	1	1	0	1	FBXO42		
CRE_1_54393	chr1	163176001	163179000	1	0	1	1	0	1	RGS5		
CRE_1_54363	chr1	163086001	163089000	1	0	1	1	0	1			
CRE_1_54346	chr1	163035001	163038000	1	1	0	1	1	0			
CRE_1_54325	chr1	162972001	162975000	1	0	1	1	0	1			
CRE_1_54310	chr1	162927001	162930000	1	0	1	1	0	1			
CRE_1_54225	chr1	162672001	162675000	1	1	0	1	1	0	DDR2		
CRE_1_54208	chr1	162621001	162624000	1	0	1	1	0	1			
CRE_1_54205	chr1	162612001	162615000	1	1	0	1	1	0			
CRE_1_54166	chr1	162495001	162498000	1	1	0	1	1	0	LOC105371497		
CRE_1_54165	chr1	162492001	162495000	1	1	0	1	1	0	LOC105371497		
CRE_1_5416	chr1	16245001	16248000	1	1	0	1	1	0			
CRE_1_54154	chr1	162459001	162462000	1	1	0	1	1	0			
CRE_1_54152	chr1	162453001	162456000	1	1	0	1	1	0			
CRE_1_54086	chr1	162255001	162258000	1	1	0	1	1	0	NOS1AP		
CRE_1_54074	chr1	162219001	162222000	1	0	1	1	0	1	NOS1AP		
CRE_1_54068	chr1	162201001	162204000	1	1	0	1	1	0	NOS1AP		
CRE_1_54047	chr1	162138001	162141000	1	1	0	1	1	0	NOS1AP		
CRE_1_5400	chr1	16197001	16200000	1	0	1	1	0	1			
CRE_1_5399	chr1	16194001	16197000	1	0	1	1	0	1			
CRE_1_53937	chr1	161808001	161811000	1	1	0	1	1	0	ATF6		
CRE_1_53916	chr1	161745001	161748000	1	1	0	1	1	0			
CRE_1_53915	chr1	161742001	161745000	1	1	0	1	1	0			
CRE_1_53827	chr1	161478001	161481000	1	1	0	1	1	0			
CRE_1_53812	chr1	161433001	161436000	1	1	0	1	1	0			
CRE_1_53807	chr1	161418001	161421000	1	1	0	1	1	0		H3K27ac|chr1:161418475-161422467	Only_27ac_2044
CRE_1_53787	chr1	161358001	161361000	1	0	1	1	0	1	SDHC		
CRE_1_53786	chr1	161355001	161358000	1	1	0	1	1	0	SDHC		
CRE_1_53772	chr1	161313001	161316000	1	1	0	1	1	0	SDHC		Only_4me3_1828
CRE_1_53737	chr1	161208001	161211000	1	0	1	1	0	1	NDUFS2		
CRE_1_53728	chr1	161181001	161184000	1	0	1	1	0	1			
CRE_1_53713	chr1	161136001	161139000	1	0	1	1	0	1	UFC1		
CRE_1_53704	chr1	161109001	161112000	1	0	1	1	0	1	PFDN2		
CRE_1_53698	chr1	161091001	161094000	1	1	0	1	1	0			
CRE_1_53677	chr1	161028001	161031000	1	1	0	1	1	0			
CRE_1_53676	chr1	161025001	161028000	1	1	0	1	1	0			
CRE_1_53664	chr1	160989001	160992000	1	0	1	1	0	1			Only_4me3_1806
CRE_1_53660	chr1	160977001	160980000	1	1	0	1	1	0			
CRE_1_53645	chr1	160932001	160935000	1	1	0	1	1	0	LOC101928372		
CRE_1_53634	chr1	160899001	160902000	1	1	0	1	1	0			
CRE_1_53633	chr1	160896001	160899000	1	1	0	1	1	0			
CRE_1_53622	chr1	160863001	160866000	1	0	1	1	0	1			
CRE_1_53575	chr1	160722001	160725000	1	0	1	1	0	1			
CRE_1_53562	chr1	160683001	160686000	1	0	1	1	0	1	CD48	H3K27ac|chr1:160682741-160685293,SE|chr1:160606261-160685193	Only_27ac_2014
CRE_1_53544	chr1	160629001	160632000	1	1	0	1	1	0	SLAMF1	H3K27ac|chr1:160629395-160631372,SE|chr1:160606261-160685193	Only_27ac_2004
CRE_1_53533	chr1	160596001	160599000	1	1	0	1	1	0			
CRE_1_53529	chr1	160584001	160587000	1	1	0	1	1	0			
CRE_1_53496	chr1	160485001	160488000	1	1	0	1	1	0	SLAMF6	H3K27ac|chr1:160486353-160492516	Only_27ac_1990
CRE_1_53486	chr1	160455001	160458000	1	1	0	1	1	0			
CRE_1_53446	chr1	160335001	160338000	1	1	0	1	1	0	COPA		
CRE_1_5344	chr1	16029001	16032000	1	0	1	1	0	1	CLCNKA		
CRE_1_53400	chr1	160197001	160200000	1	1	0	1	1	0	CASQ1		
CRE_1_53390	chr1	160167001	160170000	1	1	0	1	1	0	ATP1A4		
CRE_1_53376	chr1	160125001	160128000	1	1	0	1	1	0	ATP1A2		
CRE_1_53349	chr1	160044001	160047000	1	1	0	1	1	0	KCNJ10		
CRE_1_53328	chr1	159981001	159984000	1	1	0	1	1	0	SLAMF9		
CRE_1_53316	chr1	159945001	159948000	1	0	1	1	0	1			
CRE_1_53311	chr1	159930001	159933000	1	1	0	1	1	0	IGSF9		
CRE_1_53306	chr1	159915001	159918000	1	1	0	1	1	0			
CRE_1_53297	chr1	159888001	159891000	1	0	1	1	0	1	CFAP45		
CRE_1_53284	chr1	159849001	159852000	1	0	1	1	0	1	C1orf204		
CRE_1_5328	chr1	15981001	15984000	1	0	1	1	0	1			
CRE_1_53272	chr1	159813001	159816000	1	1	0	1	1	0	FCRL6		
CRE_1_53219	chr1	159654001	159657000	1	1	0	1	1	0			
CRE_1_53218	chr1	159651001	159654000	1	0	1	1	0	1			
CRE_1_53190	chr1	159567001	159570000	1	0	1	1	0	1			
CRE_1_53175	chr1	159522001	159525000	1	0	1	1	0	1			
CRE_1_53174	chr1	159519001	159522000	1	1	0	1	1	0			
CRE_1_53171	chr1	159510001	159513000	1	0	1	1	0	1			
CRE_1_5316	chr1	15945001	15948000	1	1	0	1	1	0	ZBTB17		
CRE_1_53157	chr1	159468001	159471000	1	1	0	1	1	0	LOC105371462		
CRE_1_53141	chr1	159420001	159423000	1	0	1	1	0	1	OR10J1		
CRE_1_53113	chr1	159336001	159339000	1	0	1	1	0	1			
CRE_1_53111	chr1	159330001	159333000	1	0	1	1	0	1			
CRE_1_53109	chr1	159324001	159327000	1	1	0	1	1	0			
CRE_1_53102	chr1	159303001	159306000	1	0	1	1	0	1	FCER1A		
CRE_1_53090	chr1	159267001	159270000	1	0	1	1	0	1			
CRE_1_53076	chr1	159225001	159228000	1	0	1	1	0	1			
CRE_1_53066	chr1	159195001	159198000	1	1	0	1	1	0	CADM3		
CRE_1_53053	chr1	159156001	159159000	1	1	0	1	1	0			
CRE_1_53031	chr1	159090001	159093000	1	0	1	1	0	1	AIM2		
CRE_1_53030	chr1	159087001	159090000	1	1	0	1	1	0	AIM2		
CRE_1_53012	chr1	159033001	159036000	1	1	0	1	1	0	IFI16		
CRE_1_5301	chr1	15900001	15903000	1	1	0	1	1	0	SPEN		
CRE_1_53006	chr1	159015001	159018000	1	0	1	1	0	1	IFI16	H3K27ac|chr1:159006897-159016525	Only_27ac_1969
CRE_1_530	chr1	1587001	1590000	1	1	0	1	1	0			
CRE_1_52997	chr1	158988001	158991000	1	0	1	1	0	1	PYHIN1		
CRE_1_52981	chr1	158940001	158943000	1	0	1	1	0	1	PYHIN1		
CRE_1_52956	chr1	158865001	158868000	1	1	0	1	1	0			
CRE_1_52926	chr1	158775001	158778000	1	0	1	1	0	1	OR6N2		
CRE_1_52918	chr1	158751001	158754000	1	1	0	1	1	0	OR6N1		
CRE_1_52910	chr1	158727001	158730000	1	1	0	1	1	0			
CRE_1_52904	chr1	158709001	158712000	1	0	1	1	0	1			
CRE_1_52889	chr1	158664001	158667000	1	0	1	1	0	1	SPTA1		
CRE_1_52886	chr1	158655001	158658000	1	1	0	1	1	0	SPTA1		
CRE_1_52877	chr1	158628001	158631000	1	0	1	1	0	1	SPTA1		
CRE_1_52869	chr1	158604001	158607000	1	0	1	1	0	1			
CRE_1_5286	chr1	15855001	15858000	1	1	0	1	1	0	SPEN		
CRE_1_52818	chr1	158451001	158454000	1	0	1	1	0	1			
CRE_1_52811	chr1	158430001	158433000	1	0	1	1	0	1			
CRE_1_52800	chr1	158397001	158400000	1	0	1	1	0	1			
CRE_1_52779	chr1	158334001	158337000	1	1	0	1	1	0			
CRE_1_52767	chr1	158298001	158301000	1	1	0	1	1	0	CD1B		
CRE_1_52761	chr1	158280001	158283000	1	1	0	1	1	0			
CRE_1_52705	chr1	158112001	158115000	1	1	0	1	1	0			
CRE_1_52654	chr1	157959001	157962000	1	1	0	1	1	0			
CRE_1_52645	chr1	157932001	157935000	1	0	1	1	0	1	LOC105371458		
CRE_1_52633	chr1	157896001	157899000	1	1	0	1	1	0			
CRE_1_52621	chr1	157860001	157863000	1	1	0	1	1	0			
CRE_1_52610	chr1	157827001	157830000	1	1	0	1	1	0	CD5L		
CRE_1_52595	chr1	157782001	157785000	1	0	1	1	0	1		H3K27ac|chr1:157770999-157790963,SE|chr1:157764500-157820827	Only_27ac_1944
CRE_1_52582	chr1	157743001	157746000	1	1	0	1	1	0		H3K27ac|chr1:157738131-157744707,SE|chr1:157645634-157751945	Only_27ac_1940
CRE_1_52570	chr1	157707001	157710000	1	1	0	1	1	0		H3K27ac|chr1:157687780-157714036,SE|chr1:157645634-157751945	Only_27ac_1933
CRE_1_52556	chr1	157665001	157668000	1	1	0	1	1	0		H3K27ac|chr1:157662957-157666826,SE|chr1:157645634-157751945	Only_27ac_1929
CRE_1_52555	chr1	157662001	157665000	1	1	0	1	1	0		H3K27ac|chr1:157662957-157666826,SE|chr1:157645634-157751945	Only_27ac_1929
CRE_1_52553	chr1	157656001	157659000	1	1	0	1	1	0	LOC105371457	H3K27ac|chr1:157649674-157662006,SE|chr1:157645634-157751945	Both|chr1:157656137-157657212
CRE_1_52523	chr1	157566001	157569000	1	0	1	1	0	1		H3K27ac|chr1:157565160-157569952	Only_27ac_1915
CRE_1_52514	chr1	157539001	157542000	1	0	1	1	0	1	FCRL5		
CRE_1_52494	chr1	157479001	157482000	1	1	0	1	1	0			
CRE_1_52492	chr1	157473001	157476000	1	1	0	1	1	0			
CRE_1_52456	chr1	157365001	157368000	1	1	0	1	1	0			
CRE_1_52451	chr1	157350001	157353000	1	0	1	1	0	1			
CRE_1_52448	chr1	157341001	157344000	1	1	0	1	1	0			
CRE_1_52447	chr1	157338001	157341000	1	1	0	1	1	0			
CRE_1_52443	chr1	157326001	157329000	1	1	0	1	1	0			
CRE_1_52433	chr1	157296001	157299000	1	1	0	1	1	0	LOC101928202		
CRE_1_52427	chr1	157278001	157281000	1	0	1	1	0	1	LOC105371455		
CRE_1_52374	chr1	157119001	157122000	1	0	1	1	0	1			
CRE_1_52372	chr1	157113001	157116000	1	0	1	1	0	1			
CRE_1_52346	chr1	157035001	157038000	1	0	1	1	0	1	ARHGEF11		
CRE_1_52313	chr1	156936001	156939000	1	1	0	1	1	0	ARHGEF11		
CRE_1_52303	chr1	156906001	156909000	1	0	1	1	0	1	PEAR1		
CRE_1_52298	chr1	156891001	156894000	1	0	1	1	0	1			
CRE_1_5229	chr1	15684001	15687000	1	0	1	1	0	1	PLEKHM2		
CRE_1_52273	chr1	156816001	156819000	1	0	1	1	0	1	NTRK1		
CRE_1_52270	chr1	156807001	156810000	1	1	0	1	1	0	SH2D2A		
CRE_1_52249	chr1	156744001	156747000	1	0	1	1	0	1	HDGF		
CRE_1_52232	chr1	156693001	156696000	1	1	0	1	1	0			
CRE_1_5221	chr1	15660001	15663000	1	0	1	1	0	1	RSC1A1		
CRE_1_52184	chr1	156549001	156552000	1	0	1	1	0	1	IQGAP3		
CRE_1_52149	chr1	156444001	156447000	1	0	1	1	0	1	C1orf61		
CRE_1_52116	chr1	156345001	156348000	1	1	0	1	1	0			
CRE_1_52099	chr1	156294001	156297000	1	0	1	1	0	1	GLMP		
CRE_1_52091	chr1	156270001	156273000	1	1	0	1	1	0	SMG5		
CRE_1_52085	chr1	156252001	156255000	1	1	0	1	1	0	SMG5		
CRE_1_52007	chr1	156018001	156021000	1	1	0	1	1	0	SSR2		
CRE_1_52005	chr1	156012001	156015000	1	0	1	1	0	1	SSR2		
CRE_1_51997	chr1	155988001	155991000	1	0	1	1	0	1	ARHGEF2		
CRE_1_51982	chr1	155943001	155946000	1	0	1	1	0	1		H3K27ac|chr1:155942818-155948813	Only_27ac_1874
CRE_1_51965	chr1	155892001	155895000	1	1	0	1	1	0			
CRE_1_5194	chr1	15579001	15582000	1	1	0	1	1	0	AGMAT		
CRE_1_51933	chr1	155796001	155799000	1	1	0	1	1	0	GON4L		
CRE_1_51903	chr1	155706001	155709000	1	1	0	1	1	0	DAP3		
CRE_1_51900	chr1	155697001	155700000	1	1	0	1	1	0	DAP3		
CRE_1_51888	chr1	155661001	155664000	1	1	0	1	1	0	YY1AP1		
CRE_1_51862	chr1	155583001	155586000	1	0	1	1	0	1			
CRE_1_51831	chr1	155490001	155493000	1	1	0	1	1	0	ASH1L		
CRE_1_51821	chr1	155460001	155463000	1	1	0	1	1	0	ASH1L		
CRE_1_51818	chr1	155451001	155454000	1	1	0	1	1	0	ASH1L		
CRE_1_518	chr1	1551001	1554000	1	0	1	1	0	1	SSU72		
CRE_1_51797	chr1	155388001	155391000	1	0	1	1	0	1	ASH1L		
CRE_1_51780	chr1	155337001	155340000	1	1	0	1	1	0	ASH1L		
CRE_1_51763	chr1	155286001	155289000	1	0	1	1	0	1	HCN3		
CRE_1_5173	chr1	15516001	15519000	1	1	0	1	1	0	CASP9		
CRE_1_51680	chr1	155037001	155040000	1	0	1	1	0	1	DCST1		
CRE_1_51664	chr1	154989001	154992000	1	1	0	1	1	0	FLAD1		
CRE_1_5165	chr1	15492001	15495000	1	1	0	1	1	0	CASP9		
CRE_1_51648	chr1	154941001	154944000	1	1	0	1	1	0	PMVK	H3K27ac|chr1:154939638-154945402	Both|chr1:154940244-154943965
CRE_1_51626	chr1	154875001	154878000	1	1	0	1	1	0			
CRE_1_51601	chr1	154800001	154803000	1	1	0	1	1	0	KCNN3		
CRE_1_51599	chr1	154794001	154797000	1	1	0	1	1	0	KCNN3		
CRE_1_5156	chr1	15465001	15468000	1	0	1	1	0	1	CELA2A		
CRE_1_51553	chr1	154656001	154659000	1	1	0	1	1	0			
CRE_1_51542	chr1	154623001	154626000	1	0	1	1	0	1	ADAR		
CRE_1_51534	chr1	154599001	154602000	1	1	0	1	1	0	ADAR		
CRE_1_51521	chr1	154560001	154563000	1	1	0	1	1	0			
CRE_1_5148	chr1	15441001	15444000	1	1	0	1	1	0	CTRC		
CRE_1_51452	chr1	154353001	154356000	1	0	1	1	0	1			
CRE_1_51442	chr1	154323001	154326000	1	0	1	1	0	1			Only_4me3_1646
CRE_1_51437	chr1	154308001	154311000	1	0	1	1	0	1			
CRE_1_5142	chr1	15423001	15426000	1	1	0	1	1	0	EFHD2		
CRE_1_51416	chr1	154245001	154248000	1	1	0	1	1	0	UBAP2L		
CRE_1_51400	chr1	154197001	154200000	1	1	0	1	1	0	C1orf189		
CRE_1_514	chr1	1539001	1542000	1	1	0	1	1	0			
CRE_1_51374	chr1	154119001	154122000	1	0	1	1	0	1	NUP210L		
CRE_1_51372	chr1	154113001	154116000	1	1	0	1	1	0	NUP210L		
CRE_1_51364	chr1	154089001	154092000	1	1	0	1	1	0	NUP210L		
CRE_1_51358	chr1	154071001	154074000	1	0	1	1	0	1	NUP210L		
CRE_1_51329	chr1	153984001	153987000	1	0	1	1	0	1	RAB13		
CRE_1_51319	chr1	153954001	153957000	1	0	1	1	0	1	CRTC2		
CRE_1_51271	chr1	153810001	153813000	1	1	0	1	1	0	GATAD2B		
CRE_1_51251	chr1	153750001	153753000	1	1	0	1	1	0	INTS3		
CRE_1_51247	chr1	153738001	153741000	1	1	0	1	1	0	INTS3		
CRE_1_5118	chr1	15351001	15354000	1	1	0	1	1	0	FHAD1		
CRE_1_51126	chr1	153375001	153378000	1	0	1	1	0	1	S100A12		
CRE_1_51109	chr1	153324001	153327000	1	0	1	1	0	1			
CRE_1_51108	chr1	153321001	153324000	1	0	1	1	0	1			
CRE_1_51095	chr1	153282001	153285000	1	1	0	1	1	0			
CRE_1_51059	chr1	153174001	153177000	1	1	0	1	1	0	SPRR2G		
CRE_1_51044	chr1	153129001	153132000	1	0	1	1	0	1			
CRE_1_51038	chr1	153111001	153114000	1	0	1	1	0	1	SPRR2F		
CRE_1_51026	chr1	153075001	153078000	1	0	1	1	0	1			
CRE_1_51011	chr1	153030001	153033000	1	0	1	1	0	1			
CRE_1_51002	chr1	153003001	153006000	1	1	0	1	1	0			
CRE_1_50979	chr1	152934001	152937000	1	0	1	1	0	1	LINC01527		
CRE_1_50958	chr1	152871001	152874000	1	0	1	1	0	1	LOC105371445		
CRE_1_50892	chr1	152673001	152676000	1	1	0	1	1	0			
CRE_1_50887	chr1	152658001	152661000	1	0	1	1	0	1			
CRE_1_50874	chr1	152619001	152622000	1	1	0	1	1	0			
CRE_1_5086	chr1	15255001	15258000	1	1	0	1	1	0	FHAD1		
CRE_1_50858	chr1	152571001	152574000	1	0	1	1	0	1			
CRE_1_50848	chr1	152541001	152544000	1	1	0	1	1	0			
CRE_1_50807	chr1	152418001	152421000	1	0	1	1	0	1			
CRE_1_50793	chr1	152376001	152379000	1	0	1	1	0	1			
CRE_1_50792	chr1	152373001	152376000	1	1	0	1	1	0			
CRE_1_50754	chr1	152259001	152262000	1	1	0	1	1	0			
CRE_1_50747	chr1	152238001	152241000	1	1	0	1	1	0			
CRE_1_50741	chr1	152220001	152223000	1	1	0	1	1	0	HRNR		
CRE_1_50649	chr1	151944001	151947000	1	1	0	1	1	0			
CRE_1_50641	chr1	151920001	151923000	1	0	1	1	0	1		H3K27ac|chr1:151919773-151922786	Both|chr1:151920400-151921054
CRE_1_50619	chr1	151854001	151857000	1	1	0	1	1	0			
CRE_1_50606	chr1	151815001	151818000	1	0	1	1	0	1	RORC		
CRE_1_50512	chr1	151533001	151536000	1	1	0	1	1	0	CGN		
CRE_1_50497	chr1	151488001	151491000	1	1	0	1	1	0			
CRE_1_50482	chr1	151443001	151446000	1	1	0	1	1	0	POGZ		
CRE_1_50474	chr1	151419001	151422000	1	1	0	1	1	0	POGZ		
CRE_1_50457	chr1	151368001	151371000	1	0	1	1	0	1	SELENBP1		
CRE_1_50454	chr1	151359001	151362000	1	1	0	1	1	0			
CRE_1_50451	chr1	151350001	151353000	1	0	1	1	0	1			
CRE_1_50427	chr1	151278001	151281000	1	0	1	1	0	1	LOC100507670		
CRE_1_50420	chr1	151257001	151260000	1	1	0	1	1	0	PSMD4		
CRE_1_50415	chr1	151242001	151245000	1	1	0	1	1	0	PIP5K1A		
CRE_1_50398	chr1	151191001	151194000	1	1	0	1	1	0			
CRE_1_50391	chr1	151170001	151173000	1	1	0	1	1	0	TMOD4		
CRE_1_50386	chr1	151155001	151158000	1	0	1	1	0	1	TNFAIP8L2	H3K27ac|chr1:151156634-151157821	Both|chr1:151156634-151157821
CRE_1_50363	chr1	151086001	151089000	1	1	0	1	1	0	GABPB2		
CRE_1_50360	chr1	151077001	151080000	1	1	0	1	1	0	GABPB2		
CRE_1_50332	chr1	150993001	150996000	1	1	0	1	1	0	ANXA9		
CRE_1_5033	chr1	15096001	15099000	1	0	1	1	0	1	KAZN		
CRE_1_5031	chr1	15090001	15093000	1	0	1	1	0	1	KAZN		
CRE_1_50309	chr1	150924001	150927000	1	1	0	1	1	0	LOC107985204		Only_4me3_1562
CRE_1_50286	chr1	150855001	150858000	1	1	0	1	1	0	ARNT		
CRE_1_50264	chr1	150789001	150792000	1	1	0	1	1	0			
CRE_1_50248	chr1	150741001	150744000	1	0	1	1	0	1	CTSS		
CRE_1_50195	chr1	150582001	150585000	1	0	1	1	0	1	LOC107985203		
CRE_1_50153	chr1	150456001	150459000	1	1	0	1	1	0	RPRD2		
CRE_1_50065	chr1	150192001	150195000	1	0	1	1	0	1			
CRE_1_50059	chr1	150174001	150177000	1	1	0	1	1	0	LOC105371433		
CRE_1_50056	chr1	150165001	150168000	1	0	1	1	0	1	LOC105371433		
CRE_1_50051	chr1	150150001	150153000	1	0	1	1	0	1	PLEKHO1	H3K27ac|chr1:150150409-150152554	Only_27ac_1718
CRE_1_50037	chr1	150108001	150111000	1	0	1	1	0	1	VPS45		
CRE_1_50028	chr1	150081001	150084000	1	0	1	1	0	1	VPS45		
CRE_1_50015	chr1	150042001	150045000	1	1	0	1	1	0	LOC105371427		
CRE_1_49997	chr1	149988001	149991000	1	0	1	1	0	1	OTUD7B		
CRE_1_49976	chr1	149925001	149928000	1	1	0	1	1	0	SF3B4		Only_4me3_1528
CRE_1_49966	chr1	149895001	149898000	1	0	1	1	0	1			
CRE_1_49960	chr1	149877001	149880000	1	1	0	1	1	0			
CRE_1_4995	chr1	14982001	14985000	1	1	0	1	1	0	KAZN		
CRE_1_49939	chr1	149814001	149817000	1	0	1	1	0	1			
CRE_1_49920	chr1	149757001	149760000	1	0	1	1	0	1			
CRE_1_49915	chr1	149742001	149745000	1	0	1	1	0	1	LOC102723955		
CRE_1_4987	chr1	14958001	14961000	1	0	1	1	0	1	KAZN		
