Rank	Pos	size	score	Enrichment	pvalue	MutNumber	Tumor
2424	chr3:121748137-121750937	2800	1000	59.76090	672.68634	0	FL
24240	chr9:82180877-82181745	868	122	4.42199	12.28959	0	FL
24242	chr11:111005473-111006389	916	122	3.05742	12.27489	0	FL
24243	chr14:50321278-50321624	346	122	3.05742	12.27489	0	FL
24244	chr12:42471894-42472692	798	122	4.21454	12.27236	0	FL
24245	chr17:66691411-66692126	715	122	4.21454	12.27236	0	FL
24246	chr7:105032840-105034451	1611	122	4.21454	12.27236	0	FL
24248	chr10:26471436-26472268	832	122	4.41243	12.26197	0	FL
24249	chr14:20331129-20331649	520	122	4.90212	12.26191	0	FL
2425	chr5:52798799-52803230	4431	1000	59.76090	672.68634	0	FL
24250	chr4:89301504-89302504	1000	122	4.90212	12.26191	0	FL
24251	chr19:9137121-9137503	382	122	5.19790	12.25471	0	FL
24252	chr7:30434077-30434532	455	122	3.38497	12.24691	0	FL
24253	chr11:111454902-111455315	413	122	3.20407	12.24549	0	FL
24254	chr13:99325435-99326210	775	122	3.20407	12.24549	0	FL
24255	chr13:99374157-99375481	1324	122	3.20407	12.24549	0	FL
24256	chr7:131298127-131298833	706	122	3.20407	12.24549	0	FL
24257	chr5:124722923-124723735	812	122	4.19827	12.22151	0	FL
24259	chr3:127560166-127560629	463	122	5.34414	12.21339	0	FL
2426	chr1:246723398-246726251	2853	1000	61.47234	672.50311	0	FL
24260	chrX:153667594-153668011	417	122	5.34414	12.21339	0	FL
24261	chr20:38810757-38812568	1811	122	4.10362	12.21026	0	FL
24262	chr22:43128329-43129093	764	122	4.10362	12.21026	0	FL
24264	chr19:10656921-10657401	480	122	4.50360	12.20786	0	FL
24265	chr10:72334458-72334990	532	121	3.53240	12.19633	0	FL
24266	chr14:100318041-100318324	283	121	3.53240	12.19633	0	FL
24267	chr14:50874751-50875372	621	121	3.53240	12.19633	0	FL
24269	chr5:124718985-124719746	761	121	3.53240	12.19633	0	FL
2427	chr2:241685479-241688826	3347	1000	60.72091	672.35297	0	FL
24270	chr12:11855212-11855880	668	121	4.61645	12.19606	0	FL
24271	chr10:131927730-131928683	953	121	4.38402	12.17965	0	FL
24272	chr12:110668681-110669246	565	121	4.38402	12.17965	0	FL
24273	chr15:85388267-85388800	533	121	4.38402	12.17965	0	FL
24275	chr7:90700927-90701332	405	121	4.38402	12.17965	0	FL
24276	chr15:57323742-57324068	326	121	5.01052	12.17711	0	FL
24277	chr10:104305714-104306024	310	121	3.92694	12.17507	0	FL
24278	chr10:68300180-68300812	632	121	3.92694	12.17507	0	FL
2428	chr2:47694834-47701709	6875	1000	60.72091	672.35297	1	FL
24280	chr11:64853371-64854341	970	121	3.92694	12.17507	0	FL
24281	chr14:61709972-61710611	639	121	3.92694	12.17507	0	FL
24282	chr16:14193424-14193738	314	121	3.92694	12.17507	0	FL
24283	chr16:2023359-2023702	343	121	3.92694	12.17507	0	FL
24284	chr17:32319256-32319669	413	121	3.92694	12.17507	0	FL
24285	chr17:57783041-57783779	738	121	3.92694	12.17507	0	FL
24286	chr19:18195836-18196213	377	121	3.92694	12.17507	0	FL
24287	chr2:10409900-10410382	482	121	3.92694	12.17507	0	FL
24288	chr2:136389768-136390454	686	121	3.92694	12.17507	0	FL
24289	chr2:64861254-64861732	478	121	3.92694	12.17507	0	FL
2429	chr9:89311019-89315342	4323	1000	60.72091	672.35297	0	FL
24290	chr2:80868546-80869846	1300	121	3.92694	12.17507	0	FL
24291	chr4:184616679-184617479	800	121	3.92694	12.17507	0	FL
24292	chr4:70736274-70736932	658	121	3.92694	12.17507	0	FL
24293	chr5:129499411-129500047	636	121	3.92694	12.17507	0	FL
24294	chr5:57184515-57186206	1691	121	3.92694	12.17507	0	FL
24295	chr6:116475578-116476575	997	121	3.92694	12.17507	0	FL
24296	chr6:12063215-12063910	695	121	3.92694	12.17507	0	FL
24297	chr7:107582917-107583216	299	121	3.92694	12.17507	0	FL
24298	chr8:143594165-143594948	783	121	3.92694	12.17507	0	FL
243	chr19:6772316-6774331	2015	1000	69.71096	836.07959	0	FL
2430	chr18:21105551-21111830	6279	1000	44.65963	672.23663	0	FL
24300	chr1:230104846-230106721	1875	121	4.00426	12.16438	0	FL
24301	chr10:116835597-116836310	713	121	4.00426	12.16438	0	FL
24302	chr11:3837118-3837697	579	121	4.00426	12.16438	0	FL
24303	chr14:73769977-73770659	682	121	4.00426	12.16438	0	FL
24304	chr15:38672546-38672905	359	121	4.00426	12.16438	0	FL
24305	chr18:8661812-8662497	685	121	4.00426	12.16438	0	FL
24306	chr5:125149235-125150415	1180	121	4.00426	12.16438	0	FL
24307	chr5:151068971-151070164	1193	121	4.00426	12.16438	0	FL
24308	chr11:83828164-83828442	278	121	4.86193	12.16301	0	FL
24309	chr19:38857515-38857976	461	121	4.86193	12.16301	0	FL
2431	chr1:92959336-92963660	4324	1000	49.71495	672.20117	0	FL
24310	chr3:32026198-32026854	656	121	4.86193	12.16301	0	FL
24311	chr4:75181130-75181875	745	121	4.86193	12.16301	0	FL
24312	chr6:157768161-157768568	407	121	4.86193	12.16301	0	FL
24313	chr10:528460-529263	803	121	3.70416	12.14838	0	FL
24314	chr12:10404096-10405842	1746	121	3.70416	12.14838	0	FL
24315	chr12:113074240-113075189	949	121	3.70416	12.14838	0	FL
24316	chr12:32270850-32271744	894	121	3.70416	12.14838	0	FL
24317	chr12:47190399-47191171	772	121	3.70416	12.14838	0	FL
24318	chr12:96326474-96327303	829	121	3.70416	12.14838	0	FL
24319	chr13:65940885-65941309	424	121	3.70416	12.14838	0	FL
2432	chr5:110737861-110740789	2928	1000	49.71495	672.20117	0	FL
24320	chr18:44759619-44759964	345	121	3.70416	12.14838	0	FL
24321	chr2:199335806-199336479	673	121	3.70416	12.14838	0	FL
24322	chr2:213165803-213166188	385	121	3.70416	12.14838	0	FL
24323	chr2:61421102-61422824	1722	121	3.70416	12.14838	0	FL
24324	chr20:37072534-37073068	534	121	3.70416	12.14838	0	FL
24325	chr22:26607797-26608186	389	121	3.70416	12.14838	0	FL
24326	chr22:41939908-41940339	431	121	3.70416	12.14838	0	FL
24327	chr3:197182166-197182501	335	121	3.70416	12.14838	0	FL
24328	chr6:150574602-150574964	362	121	3.70416	12.14838	0	FL
24329	chr6:35601744-35603106	1362	121	3.70416	12.14838	0	FL
2433	chr16:30608802-30611319	2517	1000	49.18224	672.13593	1	FL
24330	chr15:41335943-41336197	254	121	4.71953	12.13943	0	FL
24331	chr13:41958643-41959615	972	121	4.59425	12.13654	0	FL
24332	chr15:40567006-40567349	343	121	4.59425	12.13654	0	FL
24333	chr2:10128451-10129198	747	121	4.59425	12.13654	0	FL
24334	chr20:47259091-47259770	679	121	4.59425	12.13654	0	FL
24335	chrX:41090361-41090897	536	121	4.59425	12.13654	0	FL
24336	chr11:76637739-76638246	507	121	3.91473	12.13244	0	FL
24337	chr13:40698127-40698895	768	121	3.91473	12.13244	0	FL
24338	chr17:75243947-75244610	663	121	3.91473	12.13244	0	FL
24339	chr5:173736645-173738233	1588	121	3.91473	12.13244	0	FL
2434	chr8:103020133-103023569	3436	1000	41.27937	671.96576	0	FL
24340	chr8:37401336-37402026	690	121	3.57370	12.12676	0	FL
24341	chr9:131656170-131656526	356	121	3.57370	12.12676	0	FL
24342	chr1:16727509-16728008	499	121	2.84502	12.11963	0	FL
24343	chr15:70015263-70016701	1438	121	3.83365	12.11258	0	FL
24344	chr17:31535319-31535785	466	121	3.83365	12.11258	0	FL
24347	chr20:38862817-38863296	479	121	3.83365	12.11258	0	FL
24348	chr22:45776689-45777649	960	121	3.63063	12.11136	0	FL
24349	chr8:60524483-60525612	1129	121	3.63063	12.11136	0	FL
2435	chr8:73744945-73746934	1989	1000	41.27937	671.96576	0	FL
24350	chr12:101742538-101743833	1295	121	3.75988	12.10327	0	FL
24352	chr15:67075740-67076658	918	121	3.75988	12.10327	0	FL
24353	chr9:36999212-37000452	1240	120	3.98350	12.09432	0	FL
24354	chr1:117654796-117655286	490	120	4.25166	12.08992	0	FL
24355	chr16:68284358-68284832	474	120	4.25166	12.08992	0	FL
24356	chr2:217797258-217797592	334	120	4.25166	12.08992	0	FL
24357	chr20:59028831-59030476	1645	120	4.25166	12.08992	0	FL
24358	chr21:14120371-14120968	597	120	4.25166	12.08992	0	FL
24359	chr3:48739693-48740017	324	120	4.25166	12.08992	0	FL
2436	chr4:77156789-77160082	3293	1000	56.58453	671.90210	0	FL
24360	chr9:121278929-121279223	294	120	4.25166	12.08992	0	FL
24361	chr9:129884131-129884507	376	120	4.25166	12.08992	0	FL
24362	chr9:92730497-92731266	769	120	4.25166	12.08992	0	FL
24363	chr1:118307781-118308200	419	120	4.35052	12.08219	0	FL
24364	chr1:186183575-186184716	1141	120	4.35052	12.08219	0	FL
24365	chr1:21866366-21866752	386	120	4.35052	12.08219	0	FL
24366	chr1:226307044-226307524	480	120	4.35052	12.08219	0	FL
24367	chr1:228501191-228501647	456	120	4.35052	12.08219	0	FL
24369	chr10:61992197-61992919	722	120	4.35052	12.08219	0	FL
2437	chr8:144507533-144511401	3868	1000	38.46045	671.68195	0	FL
24370	chr10:79286478-79286908	430	120	4.35052	12.08219	0	FL
24371	chr12:121227030-121227750	720	120	4.35052	12.08219	0	FL
24372	chr16:2265929-2266385	456	120	4.35052	12.08219	0	FL
24373	chr17:15503011-15503280	269	120	4.35052	12.08219	0	FL
24374	chr17:75363873-75366354	2481	120	4.35052	12.08219	0	FL
24375	chr18:55546593-55547427	834	120	4.35052	12.08219	0	FL
24376	chr19:49458281-49458752	471	120	4.35052	12.08219	0	FL
24377	chr2:101781036-101781546	510	120	4.35052	12.08219	0	FL
24378	chr2:154634713-154636400	1687	120	4.35052	12.08219	0	FL
24379	chr2:170678734-170680365	1631	120	4.35052	12.08219	0	FL
2438	chr12:57590524-57592725	2201	1000	62.31340	671.57483	0	FL
24380	chr2:219688477-219688946	469	120	4.35052	12.08219	0	FL
24381	chr2:68426920-68427559	639	120	4.35052	12.08219	0	FL
24383	chr22:44030009-44030810	801	120	4.35052	12.08219	0	FL
24384	chr4:48776199-48776698	499	120	4.35052	12.08219	0	FL
24385	chr5:164934079-164934769	690	120	4.35052	12.08219	0	FL
24386	chr6:111642424-111642723	299	120	4.35052	12.08219	0	FL
24387	chr6:142932939-142933657	718	120	4.35052	12.08219	0	FL
24388	chr6:150435908-150436507	599	120	4.35052	12.08219	0	FL
24389	chr7:9962719-9963361	642	120	4.35052	12.08219	0	FL
2439	chr14:44959728-44966452	6724	1000	51.17754	671.51428	0	FL
24390	chr8:103406471-103406892	421	120	4.35052	12.08219	0	FL
24391	chr8:27363404-27363781	377	120	4.35052	12.08219	0	FL
24392	chr8:52997168-52998051	883	120	4.35052	12.08219	0	FL
24393	chr9:37011313-37011662	349	120	4.35052	12.08219	0	FL
24394	chr3:185175531-185175951	420	120	3.30180	12.08198	0	FL
24395	chr2:121949103-121950178	1075	120	4.96693	12.07395	0	FL
24396	chr10:63377022-63377816	794	120	5.11715	12.07205	0	FL
24397	chr11:108853682-108854877	1195	120	3.13015	12.07010	0	FL
24398	chr22:22901282-22902127	845	120	3.13015	12.07010	0	FL
24399	chr8:134685293-134685689	396	120	3.13015	12.07010	0	FL
244	chr7:64561038-64563596	2558	1000	56.84248	836.02924	0	FL
2440	chr8:144146690-144150513	3823	1000	44.51693	671.44745	0	FL
24400	chr10:12074602-12075691	1089	120	4.95257	12.03986	0	FL
24401	chr11:46338663-46339250	587	120	4.95257	12.03986	0	FL
24402	chr16:2473542-2473871	329	120	4.95257	12.03986	0	FL
24403	chr16:84423309-84423665	356	120	4.95257	12.03986	0	FL
24406	chr2:6089437-6089815	378	120	4.95257	12.03986	0	FL
24407	chr20:3906741-3907056	315	120	5.10131	12.03601	0	FL
24408	chr1:234602516-234603425	909	120	4.13440	12.02089	0	FL
24409	chr1:67733769-67734365	596	120	4.13440	12.02089	0	FL
2441	chr1:34858308-34860384	2076	1000	46.56843	671.40942	0	FL
24410	chr11:2892293-2892907	614	120	4.13440	12.02089	0	FL
24411	chr22:50111948-50112490	542	120	4.13440	12.02089	0	FL
24412	chr4:38759361-38759698	337	120	4.13440	12.02089	0	FL
24413	chr4:78749743-78750799	1056	120	4.13440	12.02089	0	FL
24414	chr6:150765735-150766450	715	120	4.13440	12.02089	0	FL
24415	chr7:13948006-13948681	675	120	4.13440	12.02089	0	FL
24416	chr13:49305461-49306172	711	120	4.43290	12.00997	0	FL
24417	chr13:51844957-51845497	540	120	4.43290	12.00997	0	FL
24418	chr17:72725666-72726064	398	120	4.43290	12.00997	0	FL
24419	chr17:75858933-75859241	308	120	4.43290	12.00997	0	FL
2442	chr2:53766957-53770415	3458	1000	55.83077	671.38660	0	FL
24420	chr18:74951072-74951677	605	120	4.43290	12.00997	0	FL
24421	chr2:65323500-65324170	670	120	4.43290	12.00997	0	FL
24422	chr3:33090262-33091210	948	120	4.43290	12.00997	0	FL
24423	chr7:93430824-93431583	759	120	4.43290	12.00997	0	FL
24424	chr7:95330508-95330997	489	120	4.43290	12.00997	0	FL
24425	chr7:135973347-135973926	579	120	3.95617	12.00170	0	FL
24426	chr17:30807634-30808272	638	120	4.79638	12.00076	0	FL
24427	chr3:156679365-156679898	533	119	3.73186	11.99819	0	FL
24428	chr3:170153972-170154536	564	119	3.43035	11.99293	0	FL
24429	chr1:39577010-39577283	273	119	4.65992	11.98538	0	FL
2443	chr2:177391631-177395093	3462	1000	52.52858	671.30170	0	FL
24430	chr10:14751164-14752065	901	119	4.65992	11.98538	0	FL
24432	chr20:47486757-47487170	413	119	4.65992	11.98538	0	FL
24433	chr9:40915840-40916283	443	119	4.65992	11.98538	0	FL
24434	chr3:77186629-77186933	304	119	4.11874	11.97141	0	FL
24435	chr2:88747429-88748141	712	119	4.02980	11.96937	0	FL
24436	chr5:157912772-157913305	533	119	4.02980	11.96937	0	FL
24437	chr7:111012803-111013783	980	119	4.02980	11.96937	0	FL
24438	chr7:1920092-1921188	1096	119	4.02980	11.96937	0	FL
24439	chr8:42638280-42639522	1242	119	4.02980	11.96937	0	FL
2444	chr22:26478599-26486575	7976	1000	52.52858	671.30170	0	FL
24441	chr5:144189988-144190409	421	119	4.78349	11.96869	0	FL
24442	chr3:149145334-149145879	545	119	3.47687	11.96095	0	FL
24443	chr10:454462-455401	939	119	4.64818	11.95491	0	FL
24444	chr10:26801491-26803804	2313	119	3.42069	11.95062	0	FL
24445	chr12:32133177-32134931	1754	119	3.42069	11.95062	1	FL
24446	chr17:40490642-40491855	1213	119	3.42069	11.95062	0	FL
24447	chr2:111698638-111699229	591	119	3.42069	11.95062	0	FL
24448	chr2:136057117-136057900	783	119	3.42069	11.95062	0	FL
24449	chr6:111477242-111478294	1052	119	3.42069	11.95062	0	FL
2445	chr22:41467345-41471191	3846	1000	52.52858	671.30170	0	FL
24450	chr5:124733398-124733716	318	119	4.11095	11.94678	0	FL
24451	chr6:6389967-6390301	334	119	4.30093	11.93715	0	FL
24452	chr14:106773294-106773546	252	119	4.77066	11.93674	0	FL
24456	chr15:91289554-91289909	355	119	4.29190	11.91062	0	FL
24457	chr17:40490049-40490551	502	119	4.29190	11.91062	0	FL
24458	chr2:98771738-98772439	701	119	4.29190	11.91062	0	FL
24459	chr20:63009408-63009679	271	119	4.29190	11.91062	0	FL
2446	chr6:30646123-30648648	2525	1000	52.52858	671.30170	0	FL
24460	chr3:492398-492928	530	119	4.29190	11.91062	0	FL
24461	chr4:175646857-175647185	328	119	4.29190	11.91062	0	FL
24462	chr5:143806249-143807029	780	119	4.29190	11.91062	0	FL
24463	chr6:73176664-73177376	712	119	4.29190	11.91062	0	FL
24464	chr9:35775436-35776113	677	119	4.29190	11.91062	0	FL
24465	chr9:97694280-97695093	813	119	4.29190	11.91062	0	FL
24466	chr14:104650146-104650465	319	119	3.85117	11.90922	0	FL
24468	chr9:31346916-31347594	678	119	3.85117	11.90922	0	FL
24469	chr7:30274764-30275696	932	119	3.64016	11.90027	0	FL
2447	chr2:39435015-39438623	3608	1000	70.63349	671.21527	0	FL
24470	chr4:153476843-153477556	713	118	4.62487	11.89430	0	FL
24471	chr22:22928487-22928892	405	118	3.70425	11.89423	0	FL
24472	chr5:6187979-6188445	466	118	3.70425	11.89423	0	FL
24473	chr7:131513416-131513672	256	118	3.70425	11.89423	0	FL
24474	chr6:107725946-107726516	570	118	5.03888	11.89352	0	FL
24475	chr1:117655860-117656830	970	118	4.00621	11.89186	0	FL
24476	chr1:160624688-160625383	695	118	4.00621	11.89186	0	FL
24478	chr1:175188636-175188983	347	118	4.00621	11.89186	0	FL
24479	chr1:183090258-183091393	1135	118	4.00621	11.89186	0	FL
2448	chr13:108217058-108219932	2874	1000	48.72401	671.13745	0	FL
24481	chr1:25032531-25033250	719	118	4.00621	11.89186	0	FL
24482	chr1:27481779-27484334	2555	118	4.00621	11.89186	0	FL
24483	chr1:89863084-89863794	710	118	4.00621	11.89186	0	FL
24484	chr10:14560770-14562087	1317	118	4.00621	11.89186	0	FL
24485	chr11:128563965-128564947	982	118	4.00621	11.89186	0	FL
24486	chr11:62540851-62541567	716	118	4.00621	11.89186	0	FL
24487	chr11:66543458-66543804	346	118	4.00621	11.89186	0	FL
24488	chr12:14156491-14157076	585	118	4.00621	11.89186	0	FL
24489	chr12:31518812-31519284	472	118	4.00621	11.89186	0	FL
2449	chr13:49247085-49249266	2181	1000	48.72401	671.13745	0	FL
24490	chr13:32309922-32310245	323	118	4.00621	11.89186	0	FL
24491	chr14:50320327-50320807	480	118	4.00621	11.89186	0	FL
24492	chr16:89349379-89350399	1020	118	4.00621	11.89186	0	FL
24493	chr17:57833234-57833499	265	118	4.00621	11.89186	0	FL
24495	chr18:70642836-70643895	1059	118	4.00621	11.89186	0	FL
24496	chr19:15291745-15292443	698	118	4.00621	11.89186	0	FL
24497	chr19:50341431-50342272	841	118	4.00621	11.89186	0	FL
24498	chr2:199425854-199426266	412	118	4.00621	11.89186	0	FL
24499	chr2:241109030-241109476	446	118	4.00621	11.89186	0	FL
245	chr5:168485928-168487958	2030	1000	71.86588	835.99341	0	FL
2450	chr18:74147035-74151399	4364	1000	48.72401	671.13745	0	FL
24500	chr22:17131226-17132206	980	118	4.00621	11.89186	0	FL
24501	chr3:42057801-42058255	454	118	4.00621	11.89186	0	FL
24502	chr4:59572044-59572342	298	118	4.00621	11.89186	0	FL
24503	chr5:177473954-177474288	334	118	4.00621	11.89186	0	FL
24504	chr6:125808694-125809588	894	118	4.00621	11.89186	0	FL
24505	chr7:1023480-1024359	879	118	4.00621	11.89186	0	FL
24506	chr7:136086740-136087287	547	118	4.00621	11.89186	0	FL
24508	chr15:52683788-52684192	404	118	3.21644	11.88601	0	FL
24509	chr3:142021970-142023098	1128	118	3.21644	11.88601	0	FL
2451	chr22:31495290-31498201	2911	1000	48.72401	671.13745	0	FL
24510	chr6:159104347-159104987	640	118	3.21644	11.88601	0	FL
24513	chr1:206679659-206680231	572	118	4.49964	11.88109	0	FL
24514	chr1:220085828-220086333	505	118	4.49964	11.88109	0	FL
24515	chr10:60282994-60283411	417	118	4.49964	11.88109	0	FL
24516	chr11:128482369-128483324	955	118	4.49964	11.88109	0	FL
24517	chr11:36573191-36574721	1530	118	4.49964	11.88109	0	FL
24518	chr11:70313933-70315189	1256	118	4.49964	11.88109	0	FL
2452	chr14:95531491-95537785	6294	1000	57.02955	671.09277	0	FL
24520	chr12:27021752-27022056	304	118	4.49964	11.88109	0	FL
24521	chr14:67602566-67603153	587	118	4.49964	11.88109	0	FL
24522	chr17:75977596-75977987	391	118	4.49964	11.88109	0	FL
24523	chr18:36149628-36150183	555	118	4.49964	11.88109	0	FL
24524	chr19:3665511-3665861	350	118	4.49964	11.88109	0	FL
24525	chr19:38560966-38561639	673	118	4.49964	11.88109	0	FL
24526	chr20:18590222-18590719	497	118	4.49964	11.88109	0	FL
24528	chr4:133188295-133189068	773	118	4.49964	11.88109	0	FL
24529	chr4:72846208-72846647	439	118	4.49964	11.88109	0	FL
2453	chr17:82448743-82451685	2942	1000	57.02955	671.09277	0	FL
24530	chr6:27019799-27020769	970	118	4.49964	11.88109	0	FL
24531	chr6:5338235-5338892	657	118	4.49964	11.88109	0	FL
24532	chr8:1787774-1788553	779	118	4.49964	11.88109	0	FL
24533	chr9:92954074-92954557	483	118	4.49964	11.88109	0	FL
24535	chr18:58905791-58906703	912	118	4.88200	11.87153	0	FL
24536	chr6:161273831-161274180	349	118	5.18638	11.86990	0	FL
24537	chr1:157724516-157725151	635	118	3.56846	11.86237	0	FL
24538	chr10:14659091-14659818	727	118	3.56846	11.86237	0	FL
24539	chr10:60350523-60351348	825	118	3.56846	11.86237	0	FL
2454	chr10:18658002-18662050	4048	1000	51.90973	671.05640	0	FL
24540	chr13:100610106-100610676	570	118	3.56846	11.86237	0	FL
24541	chr13:42971103-42972383	1280	118	3.56846	11.86237	0	FL
24542	chr14:89308730-89310722	1992	118	3.56846	11.86237	0	FL
24543	chr15:58473097-58474068	971	118	3.56846	11.86237	0	FL
24544	chr16:11094475-11094910	435	118	3.56846	11.86237	0	FL
24545	chr16:70737188-70737713	525	118	3.56846	11.86237	0	FL
24546	chr16:87854203-87854993	790	118	3.56846	11.86237	0	FL
24547	chr2:171654980-171655758	778	118	3.56846	11.86237	0	FL
24548	chr2:33085814-33086593	779	118	3.56846	11.86237	0	FL
24549	chr20:43798777-43799864	1087	118	3.56846	11.86237	0	FL
2455	chr2:201070272-201073495	3223	1000	55.10276	670.92212	0	FL
24550	chr21:42187905-42188401	496	118	3.56846	11.86237	0	FL
24551	chr22:23152620-23153563	943	118	3.56846	11.86237	0	FL
24552	chr3:188489898-188490595	697	118	3.56846	11.86237	0	FL
24554	chr8:61004381-61004966	585	118	3.56846	11.86237	0	FL
24555	chr8:90638880-90639676	796	118	3.56846	11.86237	0	FL
24557	chr9:130039847-130040360	513	118	5.02352	11.85830	0	FL
24558	chr1:115976510-115976833	323	118	5.34586	11.84977	0	FL
24559	chr1:20717468-20717800	332	118	5.34586	11.84977	0	FL
2456	chr17:8380140-8384669	4529	1000	53.88631	670.87482	0	FL
24560	chr1:227948085-227948599	514	118	5.34586	11.84977	0	FL
24561	chr1:22800242-22800709	467	118	5.34586	11.84977	0	FL
24562	chr1:828212-829222	1010	118	5.34586	11.84977	0	FL
24563	chr10:133648885-133649118	233	118	5.34586	11.84977	0	FL
24564	chr11:114077167-114077891	724	118	5.34586	11.84977	0	FL
24565	chr11:126353324-126354279	955	118	5.34586	11.84977	0	FL
24566	chr12:106753751-106754236	485	118	5.34586	11.84977	0	FL
24567	chr12:51820529-51820978	449	118	5.34586	11.84977	0	FL
24568	chr13:24988687-24989384	697	118	5.34586	11.84977	0	FL
24569	chr16:63479333-63479940	607	118	5.34586	11.84977	0	FL
2457	chr6:49461441-49465029	3588	1000	53.88631	670.87482	1	FL
24570	chr17:46362067-46362304	237	118	5.34586	11.84977	0	FL
24572	chr18:2637070-2637442	372	118	5.34586	11.84977	0	FL
24573	chr19:16324253-16324656	403	118	5.34586	11.84977	0	FL
24574	chr19:18401995-18403258	1263	118	5.34586	11.84977	0	FL
