Protein	Gene	Description	WT_1	WT_2	WT_3	OPP_WT_1	OPP_WT_2	OPP_WT_3	OE_1	OE_2	OE_3	OPP_OE_1	OPP_OE_2	OPP_OE_3	Repair_1	Repair_2	Repair_3	OPP_Repair_1	OPP_Repair_2	OPP_Repair_3
Q05932	FPGS	"Folylpolyglutamate_synthase,_mitochondrial_OS=Homo_sapiens_OX=9606"	2857189	2855393	2494995	2485883	3271191	8356818	10000	1822844	3332982	3890676	10611879	9068841	8755235	1293206	1955916	10871884	10239450	7364908
Q16656	NRF1	Nuclear_respiratory_factor_1_OS=Homo_sapiens_OX=9606	17236546	22599260	15626574	27413802	30844668	32533597	16865752	23195531	27797519	25300483	32777592	26658501	25378789	28585193	27329843	31893871	37965671	33563306
Q9UGU0	TCF20	Transcription_factor_20_OS=Homo_sapiens_OX=9606	10682746	11454579	12629740	19333374	15386526	16223011	10090699	9577000	9542685	15508570	12813885	14091467	10001878	9597734	8948987	13764523	15468432	14814157
Q96SW2	CRBN	Protein_cereblon_OS=Homo_sapiens_OX=9606	4409304	6828930	5721809	6084189	4298908	4659269	5190773	4650334	1112045	3689853	4150309	4115575	3860541	2731987	7142421	3481816	2875164	2795312
Q96MG7	NSMCE3	Non-structural_maintenance_of_chromosomes_element_3_homolog_OS=Homo_sapiens_OX=9606	36040507	33881966	39189389	52740529	41002153	41765031	31191349	39130542	40695438	49002752	39303179	41652692	35891319	36057617	39900201	38049036	38625057	37638386
Q9Y657	SPIN1	Spindlin-1_OS=Homo_sapiens_OX=9606	11204462	10681193	11032506	6722903	11382788	16505139	9368711	9475338	8027323	12736430	13314592	9838556	7936746	9815155	8421486	11416723	14211546	14528626
P42766	RPL35	60S_ribosomal_protein_L35_OS=Homo_sapiens_OX=9606	710079082	827011695	779115280	352260719	314482477	352875794	897982340	892110633	900428522	265590316	144718863	242069349	834423481	810418233	843620880	206434649	180983515	188742560
P13284	IFI30	Gamma-interferon-inducible_lysosomal_thiol_reductase_OS=Homo_sapiens_OX=9606	31901255	20624195	39035934	42429602	16573269	35765580	18500596	18125273	16330536	13254407	24428590	12571812	28447118	23134630	22027788	17032370	29833422	31117417
Q03111	MLLT1	Protein_ENL_OS=Homo_sapiens_OX=9606	14783469	15927842	12554350	35141204	27390141	29646696	12635902	12797600	10160488	21648561	17917895	20119441	11050188	9620200	9887322	17422441	16637082	13459728
Q9NXR1	NDE1	Nuclear_distribution_protein_nudE_homolog_1_OS=Homo_sapiens_OX=9606	1631191	3297569	10000	10000	1584782	10000	4591167	2292536	5258424	4277771	2076841	2829066	1766926	3430776	1786774	2245083	10000	2491525
P54252	ATXN3	Ataxin-3_OS=Homo_sapiens_OX=9606	13882966	17509474	8253703	20327460	21371550	18141977	10570048	5108119	10209993	12306906	15158106	18756602	15968972	14999853	16116804	15071109	14006817	11712911
Q9C0D3	ZYG11B	Protein_zyg-11_homolog_B_OS=Homo_sapiens_OX=9606	3652085	3802262	3404710	4840520	5840299	5680183	3124159	2521369	2694418	5755181	4281290	5243719	2659067	3113171	4456312	4541535	5178888	4817987
Q9UPT9	USP22	Ubiquitin_carboxyl-terminal_hydrolase_22_OS=Homo_sapiens_OX=9606	39402178	34255546	49253294	67737616	62273408	71453114	88066517	66457435	66740419	63094222	65950019	57986613	46043369	55836631	52914138	53781451	56276825	59506286
A2VDJ0	TMEM131L	Transmembrane_protein_131-like_OS=Homo_sapiens_OX=9606	7207731	8067377	8155432	6238668	6891126	6273043	6239099	8377210	1064257	6640459	5300208	5319897	7316201	8256066	10265830	4695084	6445678	5753529
Q9NVX0	HAUS2	HAUS_augmin-like_complex_subunit_2_OS=Homo_sapiens_OX=9606	12632516	13178637	13156694	18475325	14205909	16021251	9648355	8923385	9530896	13073562	14661980	13731221	10514884	6872268	8991412	5587832	12886636	7794284
Q9BXK1	KLF16	Krueppel-like_factor_16_OS=Homo_sapiens_OX=9606	10000	1093305	10000	4057402	2231908	4444894	1617050	1735831	1419978	1605966	10000	1202612	1141507	1267372	1314748	961962	981681	10000
P28067	HLA-DMA	"HLA_class_II_histocompatibility_antigen,_DM_alpha_chain_OS=Homo_sapiens_OX=9606"	16336317	19865202	18863464	1875960	5388547	5818562	21603252	23868422	29116415	7838670	4187714	3911724	27210052	37038072	33528449	14243371	6482538	6374578
Q7Z6J8	UBE3D	E3_ubiquitin-protein_ligase_E3D_OS=Homo_sapiens_OX=9606	4149200	3077191	3895129	8698232	6696526	5179751	2888125	6009860	3141654	7991650	2856682	3876221	3003532	1439977	4396842	5320666	6269980	3914229
P00450	CP	Ceruloplasmin_OS=Homo_sapiens_OX=9606	23295096	24000841	23868501	36328837	36230639	41187165	36436740	36519798	39587773	55658565	42861934	46453919	26118926	19538957	23537035	53541991	45413102	41986495
Q14624	ITIH4	Inter-alpha-trypsin_inhibitor_heavy_chain_H4_OS=Homo_sapiens_OX=9606	304331371	283541010	335385753	243171964	329357209	238434717	185919274	169293017	159430336	149656905	176794079	174441014	257729065	190308992	184084479	271593680	274469305	250542299
Q9NWW5	CLN6	Ceroid-lipofuscinosis_neuronal_protein_6_OS=Homo_sapiens_OX=9606	5746064	6390173	5826326	14426502	13364593	14641541	11234389	13069921	12777590	22195792	13860897	20689382	14398092	13575836	14784398	21676285	19395323	18618974
Q96RT7	TUBGCP6	Gamma-tubulin_complex_component_6_OS=Homo_sapiens_OX=9606	1412491	2418779	2138610	7969371	10172005	8884673	2579594	2349030	25373631	14125604	15339861	16954913	15787214	16241509	2257728	4606326	4319710	4464950
Q12962	TAF10	Transcription_initiation_factor_TFIID_subunit_10_OS=Homo_sapiens_OX=9606	1094322	1513581	1427165	2336351	1808419	2744396	10000	10000	10000	1487367	1547532	1603784	10000	886096	1139619	10000	1292187	1612996
P18077	RPL35A	60S_ribosomal_protein_L35a_OS=Homo_sapiens_OX=9606	1094441962	914749933	1035747459	937584843	1035039163	954745034	751269161	734855207	707091939	828727074	793064986	918732533	700622710	673969464	676633110	695196488	706192662	698529755
P21580	TNFAIP3	Tumor_necrosis_factor_alpha-induced_protein_3_OS=Homo_sapiens_OX=9606	10000	10000	10000	10000	1166888	1093951	10000	2003718	523352	2663249	845011	595605	651012	730193	442982	2267658	933262	2584252
O00399	DCTN6	Dynactin_subunit_6_OS=Homo_sapiens_OX=9606	9745110	9529213	7664361	6889760	11129308	8760442	10856858	10099471	10978560	8453893	6847141	7648017	11248410	9286598	10337777	7866806	11685480	11121005
Q9UET6	FTSJ1	Putative_tRNA_(cytidine(32)/guanosine(34)-2'-O)-methyltransferase_OS=Homo_sapiens_OX=9606	10331727	18114961	15426732	18645818	19710781	20602948	16980604	14476298	18298691	20303609	13451029	18597726	17586855	16909327	17131790	17266392	17234598	16437203
Q6XZF7	DNMBP	Dynamin-binding_protein_OS=Homo_sapiens_OX=9606	2518185	2969794	3343893	12925277	13206559	11603810	2588046	1826926	3055546	18712435	19983963	10000	1806152	1649153	1979070	10000	10000	10000
Q9Y5U9	IER3IP1	Immediate_early_response_3-interacting_protein_1_OS=Homo_sapiens_OX=9606	10000	10000	10000	28781365	24041693	24143076	10000	10000	10000	20523100	22507353	18485964	10000	10000	10000	33341457	34108720	34588325
Q8N4V1	MMGT1	Membrane_magnesium_transporter_1_OS=Homo_sapiens_OX=9606	14004783	16697646	13862717	13560461	22130827	25548733	14123933	14051723	8340043	29318602	20425932	23705055	6900869	10397938	8482762	22527914	18245179	19186229
P45984	MAPK9	Mitogen-activated_protein_kinase_9_OS=Homo_sapiens_OX=9606	10572571	17031284	13255975	16432893	16394133	16559636	11790623	13986650	18396640	15260851	14666957	16776265	14918924	11528169	18538549	18062993	12943190	15642937
P35858	IGFALS	Insulin-like_growth_factor-binding_protein_complex_acid_labile_subunit_OS=Homo_sapiens_OX=9606	5983584	6211894	8343779	10000	3772471	5063164	5588087	5283353	8143674	6029323	6343138	3703907	10223049	7214071	6463390	4506199	1381179	5149352
Q99933	BAG1	BAG_family_molecular_chaperone_regulator_1_OS=Homo_sapiens_OX=9606	14226972	6169018	14816491	6304713	5175256	10495320	12980392	11198707	9570614	5450627	8373814	4196586	10290009	15083677	12681772	8283533	8973731	7120736
Q9NUN5	LMBRD1	Lysosomal_cobalamin_transport_escort_protein_LMBD1_OS=Homo_sapiens_OX=9606	1631638	2001381	1632542	7366646	27145944	9691631	2326032	1810201	2082904	40466093	1193370	1419853	2083008	2055342	1968253	23453573	1801372	6589343
Q9Y217	MTMR6	Myotubularin-related_protein_6_OS=Homo_sapiens_OX=9606	8844524	8089344	9840487	8974040	10127628	9139180	10787194	8426548	10711985	11445579	10033945	10734913	7589389	8467048	8561782	13047926	14625835	14400715
Q9BU02	THTPA	Thiamine-triphosphatase_OS=Homo_sapiens_OX=9606	1772186	2544243	1966114	4887023	4147847	2997212	2810312	1891373	2479398	3536846	3116990	3021970	4584153	1438411	5523445	3210734	5001461	2817624
Q8N6T7	SIRT6	NAD-dependent_protein_deacetylase_sirtuin-6_OS=Homo_sapiens_OX=9606	8292340	8661929	9509558	9552650	12467302	12240357	7425549	6107922	6182564	10897515	7610231	6747035	6617306	3764706	3077166	5149725	6067363	4900422
Q96DZ1	ERLEC1	Endoplasmic_reticulum_lectin_1_OS=Homo_sapiens_OX=9606	3711384	3932894	4570703	9615278	9036710	10030525	3665389	3054711	1517756	9244928	9939297	8739248	7269751	8525553	8739881	9327859	8515453	10232137
Q6PJI9	WDR59	GATOR_complex_protein_WDR59_OS=Homo_sapiens_OX=9606	4830703	11006492	4994684	7131048	6527997	6159771	8239928	5004086	4646143	3336449	3858731	3740279	10905108	6875534	5020986	3925239	6912169	7153678
O95197	RTN3	Reticulon-3_OS=Homo_sapiens_OX=9606	134744384	132530862	144018685	98750944	114515984	114171175	124084080	124908040	122698393	107861390	113852110	110600570	170253397	145050866	148963496	136464178	138094058	130459286
P42081	CD86	T-lymphocyte_activation_antigen_CD86_OS=Homo_sapiens_OX=9606	72539062	68856501	47012160	39320631	33279217	35382727	62992328	60724806	65259491	21328470	32602680	28649152	88559076	78660448	86309235	51585189	48975660	46443164
Q9NYP9	MIS18A	Protein_Mis18-alpha_OS=Homo_sapiens_OX=9606	4817788	3039142	1989058	6984329	7679874	7424160	1289427	1077025	2991628	4524065	3838933	3361289	5544792	2099451	2639192	3014741	2043859	1327871
Q9NZD2	GLTP	Glycolipid_transfer_protein_OS=Homo_sapiens_OX=9606	1446771	2113182	851248	5081798	5067094	4153051	10000	2198051	1802416	9103752	7381136	9835074	10000	2435280	1485235	11466671	10301259	10887496
Q13286	CLN3	Battenin_OS=Homo_sapiens_OX=9606	1182802	856444	964384	3050572	2339853	2204730	2336089	2828289	2421578	3652164	3061481	3467083	2622955	3003053	4189121	3275288	2067168	3206527
Q9NRN9	METTL5	rRNA_N6-adenosine-methyltransferase_METTL5_OS=Homo_sapiens_OX=9606	41910870	53207340	56556551	60285928	61821162	62929154	52043045	56931561	56346570	62761490	58275553	51926516	53054722	41006326	51978216	46975943	38965066	42572886
Q9UHB4	NDOR1	NADPH-dependent_diflavin_oxidoreductase_1_OS=Homo_sapiens_OX=9606	6706364	3680567	2775997	4207531	618215	6043646	6150975	5043376	8025875	9944155	4517428	6884302	5963561	7250060	5787537	4573337	2563527	7889522
P09769	FGR	Tyrosine-protein_kinase_Fgr_OS=Homo_sapiens_OX=9606	25680202	31192007	27467623	34936622	35405778	35278906	18847713	26652970	25275069	29684072	22551259	25986873	28829962	29461319	28280197	26679261	29046831	27965403
Q9NQS1	AVEN	Cell_death_regulator_Aven_OS=Homo_sapiens_OX=9606	5402384	5392176	4975884	6080448	5559689	5848804	6071296	6165034	6202260	8102298	7453627	6467893	6356388	3420155	7383346	6039473	5691887	6401610
Q53S33	BOLA3	BolA-like_protein_3_OS=Homo_sapiens_OX=9606	19053609	19065892	19238251	16893319	19600899	18318960	15917878	13997168	13119571	15912353	15501936	10858603	18972319	16865352	13918719	21212898	15338173	22961342
O95235	KIF20A	Kinesin-like_protein_KIF20A_OS=Homo_sapiens_OX=9606	2378344	1651127	1478425	10000	4692428	4102467	4153534	5111778	2019768	10000	1528242	10000	5111152	10000	1739513	10000	10000	10000
Q5VWJ9	SNX30	Sorting_nexin-30_OS=Homo_sapiens_OX=9606	23778193	30541359	28323814	21882590	30623134	32822779	25043875	23537311	29542739	29970405	32218019	29803165	30136515	25140776	30948540	31195370	27295134	26031641
Q8WVE0	EEF1AKMT1	EEF1A_lysine_methyltransferase_1_OS=Homo_sapiens_OX=9606	4905855	9205033	4774231	4664226	6003136	7139121	8108745	1912145	4418149	2169586	5036985	3191462	9481344	7016031	2452952	341245	4459838	6736087
Q13488	TCIRG1	V-type_proton_ATPase_116_kDa_subunit_a3_OS=Homo_sapiens_OX=9606	1800103814	1829518323	1858870149	1698303175	1471180650	1619412863	2975844213	2755476282	2571926777	1809950084	743865578	1368558642	1857550717	1865002799	2297334950	1987329552	2063486504	2155528720
Q9NQP4	PFDN4	Prefoldin_subunit_4_OS=Homo_sapiens_OX=9606	4040212	10743495	10676140	9292337	13873678	14351200	4361485	9265724	11482818	14682398	16277472	15871016	3452237	3536549	7256558	18206906	13830596	17540050
P08842	STS	Steryl-sulfatase_OS=Homo_sapiens_OX=9606	9227316	7730207	9479774	5767963	1265132	3171123	7083055	6861181	7057399	10000	4378663	761321	12385840	10799808	10928552	1997181	6314435	10000
Q8N3P4	VPS8	Vacuolar_protein_sorting-associated_protein_8_homolog_OS=Homo_sapiens_OX=9606	6184497	8223340	39192544	30230733	26305202	26876644	5110021	7283131	6697789	45462728	49885402	38724614	45255074	7986381	42603973	38221461	38485529	39236822
Q9H0G5	NSRP1	Nuclear_speckle_splicing_regulatory_protein_1_OS=Homo_sapiens_OX=9606	9214908	10357545	8054893	7017864	4493482	7487130	20861612	18224178	16902141	11785440	9724106	11136806	10494947	9110521	11794836	7867065	4661548	6652054
Q9H490	PIGU	Phosphatidylinositol_glycan_anchor_biosynthesis_class_U_protein_OS=Homo_sapiens_OX=9606	12529976	13385753	12795941	21852793	19070442	22060932	17043738	16229604	15017689	20385117	16403120	17402441	21884642	22315587	22660165	25567143	26862000	27101236
B2RTY4	MYO9A	Unconventional_myosin-IXa_OS=Homo_sapiens_OX=9606	7543689	10933323	7904341	7823142	13569951	6457997	10476832	7333056	9947044	6296192	7844250	8664348	12083167	11959198	11872806	10164852	7595897	7000995
P12111	COL6A3	Collagen_alpha-3(VI)_chain_OS=Homo_sapiens_OX=9606	22165316	4773950	18785804	2333906	17688025	2838479	6005317	1998181	10000	15771473	10000	2966244	8686360	13718313	2276809	2805655	8982033	5257960
P56279	TCL1A	T-cell_leukemia/lymphoma_protein_1A_OS=Homo_sapiens_OX=9606	3024602	1986811	1513264	4175667	2081878	6080183	10000	10000	10000	5019392	871930	2764525	10000	10000	1534680	5692183	3838340	7770195
Q2TBE0	CWF19L2	CWF19-like_protein_2_OS=Homo_sapiens_OX=9606	33617482	28855811	25338025	25816035	31775142	30608091	39272358	31747507	30815475	41276192	54731873	69477794	31765605	34723062	35158826	37155794	30366962	33475808
P05496	ATP5MC1	"ATP_synthase_F(0)_complex_subunit_C1,_mitochondrial_OS=Homo_sapiens_OX=9606"	84280023	40385040	54217248	72410391	99954043	64717852	22293959	22450046	22688957	74910216	108670827	98673700	48047408	35295157	30338018	80753377	72790698	72395658
O95136	S1PR2	Sphingosine_1-phosphate_receptor_2_OS=Homo_sapiens_OX=9606	17203459	16705873	19785129	19612892	15261395	16573299	13560485	12656915	15323975	15895304	19126963	16226434	26111588	20019192	23840304	20596123	19846624	20494227
O60725	ICMT	Protein-S-isoprenylcysteine_O-methyltransferase_OS=Homo_sapiens_OX=9606	13212525	17563113	16706748	20326212	16852914	18009760	7812008	13301811	13458870	15050387	8077395	17266560	16332621	13163482	13674755	16421463	16312604	17492088
P55199	ELL	RNA_polymerase_II_elongation_factor_ELL_OS=Homo_sapiens_OX=9606	5496470	5659683	4293208	6294286	5814356	6375944	5165639	4654306	5157549	6754105	6347809	7059021	4811466	3673638	5345690	4395501	4495561	5831663
O43826	SLC37A4	Glucose-6-phosphate_exchanger_SLC37A4_OS=Homo_sapiens_OX=9606	13645324	13903908	9889686	13234097	10312624	14576699	11717211	8581312	11020666	9065548	6789074	11017752	11767167	13423389	13303552	18980164	17500093	18645796
Q8IXM3	MRPL41	"39S_ribosomal_protein_L41,_mitochondrial_OS=Homo_sapiens_OX=9606"	10730844	11014599	12644286	23263081	19425322	21349977	9890817	9972847	8837253	19724446	16517965	19907869	12329880	11122453	12965246	15259700	14138060	14835952
P31151	S100A7	Protein_S100-A7_OS=Homo_sapiens_OX=9606	583289	680377	721391	10000	445578	10000	38619023	38759480	41784151	2342197	1541827	1669532	9607222	7055516	1793064	817551	10000	860760
Q8ND30	PPFIBP2	Liprin-beta-2_OS=Homo_sapiens_OX=9606	6240736	7070041	6034445	6519977	4948825	6462616	5643039	5936105	6222467	5713588	5512841	5068142	6557054	5278188	6876973	4553351	4037175	4829274
Q9BPZ3	PAIP2	Polyadenylate-binding_protein-interacting_protein_2_OS=Homo_sapiens_OX=9606	5969109	6818226	7354335	10376397	11196590	11286319	2436274	5375433	2280344	11011625	11227398	11804132	2502093	1151804	1221171	9583567	6749537	9291494
Q9NVA1	UQCC1	Ubiquinol-cytochrome-c_reductase_complex_assembly_factor_1_OS=Homo_sapiens_OX=9606	10598251	9747441	11373717	17181569	18207618	19134127	7482202	6584717	7659207	14386001	15010284	17009377	8734560	8506437	12107025	21359599	17267877	18362024
P41440	SLC19A1	Reduced_folate_transporter_OS=Homo_sapiens_OX=9606	4542488	5579453	3991288	3679006	999122	4945133	4176939	4428497	3960136	5036372	5051782	6086443	4099143	3873657	5133572	3614409	5389129	4761846
Q6ZN55	ZNF574	Zinc_finger_protein_574_OS=Homo_sapiens_OX=9606	2204527	2009167	3219613	3799018	3290195	4552544	5100514	4514913	3581157	3182481	5003737	3552340	2959597	2828022	3004842	3013376	2144879	3369122
Q9H0R6	QRSL1	"Glutamyl-tRNA(Gln)_amidotransferase_subunit_A,_mitochondrial_OS=Homo_sapiens_OX=9606"	2008445	1628929	3231702	11212208	2124039	7098599	5348220	2930890	2648398	6792066	2536450	4616596	2791529	3958281	2911056	4602627	3726528	2937634
Q9H9Q4	NHEJ1	Non-homologous_end-joining_factor_1_OS=Homo_sapiens_OX=9606	2132380	1309375	1441964	5102124	2944752	4453660	10000	3976809	5759561	6178165	4416803	7041479	3865268	10000	6604728	5257691	4303374	5425213
Q9HBL7	PLGRKT	Plasminogen_receptor_(KT)_OS=Homo_sapiens_OX=9606	55612108	63557088	73020828	64558815	81341329	88043784	215569985	126927597	200566156	105220085	75817681	75434432	102435357	105779794	166386219	103362146	89977121	96778601
Q676U5	ATG16L1	Autophagy-related_protein_16-1_OS=Homo_sapiens_OX=9606	4674334	4501769	4186487	2642193	2273732	1780276	5095268	4392823	2622223	9602392	7050551	9113709	5794030	3065312	6256032	6501319	4735228	4583655
Q8IVH4	MMAA	"Methylmalonic_aciduria_type_A_protein,_mitochondrial_OS=Homo_sapiens_OX=9606"	65438990	67770742	49423163	117099091	130697757	136127689	49552410	59627000	61625767	166856716	148641692	150428306	61192317	60189987	72740717	160114408	178612513	161888931
Q8N697	SLC15A4	Solute_carrier_family_15_member_4_OS=Homo_sapiens_OX=9606	36712539	34183896	36810542	36686110	35372700	41199317	41265537	37693713	39602297	41369352	43200284	31854275	35778948	36908747	36801423	27683855	32615375	32550107
Q6ZT07	TBC1D9	TBC1_domain_family_member_9_OS=Homo_sapiens_OX=9606	2350959	2199839	2411176	2623558	2583721	2537346	10000	2224209	2199711	2715175	2782447	2485692	10000	10000	1690490	2024481	1920047	10000
P09496	CLTA	Clathrin_light_chain_A_OS=Homo_sapiens_OX=9606	57805022	52706434	61684807	40475242	45297807	40156473	46165399	56208977	55502081	33189880	38714096	36563060	53226543	48727818	45712983	39695511	43885340	42423777
Q92508	PIEZO1	Piezo-type_mechanosensitive_ion_channel_component_1_OS=Homo_sapiens_OX=9606	6781178	8827905	3338230	9082493	6986069	10378355	8125785	8280167	13190078	6362885	7304636	8991198	10503735	11295085	9351777	11317107	10186477	8299184
Q9NX55	HYPK	Huntingtin-interacting_protein_K_OS=Homo_sapiens_OX=9606	7538762	9969310	14702295	18550891	11618821	6308541	9046269	4807151	9733775	8833634	9066644	27942476	3020641	2617192	3776144	8228997	8320995	8700796
Q86Y82	STX12	Syntaxin-12_OS=Homo_sapiens_OX=9606	391034	1378329	1763029	6664021	5018098	6296924	5242266	7506947	5960857	8150377	7375375	7911822	2291743	2842036	3193042	7682771	7240102	6743407
P82921	MRPS21	"28S_ribosomal_protein_S21,_mitochondrial_OS=Homo_sapiens_OX=9606"	13185770	15192611	15068263	29573135	20993650	22201120	11742143	12866580	13623469	21664485	19632710	20323353	20450434	18214476	18243763	23306102	22072606	23882201
